0.00000000;0.113913216
1.99999995E-05;9.58788618E-02
3.99999990E-05;0.269001961
5.99999985E-05;0.564113319
7.99999980E-05;0.702730775
9.99999975E-05;0.381501377
1.19999997E-04;0.196494877
1.40000004E-04;0.133626789
1.59999996E-04;5.08973971E-02
1.80000003E-04;0.144285515
1.99999995E-04;0.242861211
2.20000002E-04;1.54961236E-02
2.39999994E-04;0.157658920
2.60000001E-04;0.430132300
2.80000007E-04;0.514873743
3.00000014E-04;0.305062562
3.19999992E-04;8.53148699E-02
3.39999999E-04;0.193666264
3.60000005E-04;3.78157049E-02
3.80000012E-04;0.424715877
3.99999990E-04;0.182829380
4.19999997E-04;0.406836450
4.40000003E-04;0.729634166
4.60000010E-04;0.202545062
4.79999988E-04;3.74572128E-02
5.00000024E-04;8.58961791E-02
5.20000001E-04;6.33706748E-02
5.39999979E-04;0.114509366
5.60000015E-04;0.164677098
5.79999993E-04;0.935301125
6.00000028E-04;2.10415479E-02
6.20000006E-04;2.99815759E-02
6.39999984E-04;0.387853742
6.60000020E-04;2.45955326E-02
6.79999997E-04;0.193155766
6.99999975E-04;4.35707793E-02
7.20000011E-04;0.114225626
7.39999989E-04;0.309529364
7.60000024E-04;5.04282042E-02
7.80000002E-04;0.159337699
7.99999980E-04;2.13702675E-03
8.20000016E-04;0.456941485
8.39999993E-04;0.515059233
8.59999971E-04;0.223250180
8.80000007E-04;0.223809391
8.99999985E-04;5.70851006E-03
9.20000020E-04;7.13068098E-02
9.39999998E-04;6.17799442E-03
9.59999976E-04;7.73831159E-02
9.80000012E-04;3.28445435E-02
1.00000005E-03;0.398830175
1.01999997E-03;7.69932792E-02
1.04000000E-03;0.238817602
1.06000004E-03;4.92276400E-02
1.07999996E-03;3.11097829E-03
1.09999999E-03;5.21083064E-02
1.12000003E-03;0.261420935
1.13999995E-03;6.58165216E-02
1.15999999E-03;0.106820196
1.18000002E-03;1.12798251E-02
1.20000006E-03;0.138907373
1.21999998E-03;3.86852138E-02
1.24000001E-03;6.26178235E-02
1.26000005E-03;0.412317574
1.27999997E-03;7.82539919E-02
1.30000000E-03;1.93878617E-02
1.32000004E-03;2.69730836E-02
1.33999996E-03;0.495387375
1.35999999E-03;2.99465656E-02
1.38000003E-03;0.111304626
1.39999995E-03;0.608482659
1.41999999E-03;0.106920972
1.44000002E-03;0.140617877
1.46000006E-03;7.38139078E-02
1.47999998E-03;3.06407129E-03
1.50000001E-03;0.300409704
1.52000005E-03;9.93477739E-03
1.53999997E-03;0.184424937
1.56000000E-03;0.334365100
1.58000004E-03;8.25266689E-02
1.59999996E-03;8.61988636E-04
1.62000000E-03;3.12678665E-02
1.64000003E-03;5.43298051E-02
1.65999995E-03;0.462929726
1.67999999E-03;0.272062868
1.70000002E-03;0.138291880
1.71999994E-03;0.183745369
1.73999998E-03;1.48396092E-02
1.76000001E-03;6.00617416E-02
1.78000005E-03;1.70217585E-02
1.79999997E-03;6.85121771E-03
1.82000000E-03;0.399186611
1.84000004E-03;0.217138857
1.85999996E-03;0.108108193
1.88000000E-03;0.162945747
1.90000003E-03;0.112219073
1.91999995E-03;8.71402398E-02
1.93999999E-03;0.177855492
1.96000002E-03;0.221463919
1.97999994E-03;7.43379593E-02
2.00000009E-03;0.106135584
2.02000001E-03;0.149381280
2.03999993E-03;0.211237639
2.06000009E-03;4.62087020E-02
2.08000001E-03;0.142993733
2.09999993E-03;0.149623498
2.12000008E-03;5.18293083E-02
2.14000000E-03;3.24543975E-02
2.15999992E-03;0.143314272
2.18000007E-03;8.52095410E-02
2.19999999E-03;0.113983564
2.21999991E-03;4.23894525E-02
2.24000006E-03;5.29448017E-02
2.25999998E-03;2.17278618E-02
2.27999990E-03;0.173818618
2.30000005E-03;2.02855971E-02
2.31999997E-03;0.102795973
2.33999989E-03;4.21504155E-02
2.36000004E-03;6.54414743E-02
2.37999996E-03;7.40893371E-03
2.40000011E-03;0.199844852
2.42000003E-03;0.161826789
2.43999995E-03;5.21014482E-02
2.46000011E-03;0.366878152
2.48000002E-03;0.199675173
2.49999994E-03;1.13340029E-02
2.52000010E-03;2.86827944E-02
2.54000002E-03;1.00761782E-02
2.55999994E-03;6.73152357E-02
2.58000009E-03;0.180800885
2.60000001E-03;0.146402448
2.61999993E-03;0.274672180
2.64000008E-03;0.195457324
2.66000000E-03;0.114484027
2.67999992E-03;6.85423100E-03
2.70000007E-03;0.117923602
2.71999999E-03;7.35522732E-02
2.73999991E-03;4.34122980E-02
2.76000006E-03;0.107580379
2.77999998E-03;2.93336865E-02
2.79999990E-03;0.165580615
2.82000005E-03;7.04526063E-03
2.83999997E-03;5.72664887E-02
2.85999989E-03;0.330664158
2.88000004E-03;0.251101553
2.89999996E-03;5.57751358E-02
2.92000012E-03;2.36675404E-02
2.94000003E-03;0.164038837
2.95999995E-03;0.140632927
2.98000011E-03;1.43402275E-02
3.00000003E-03;0.180802971
3.01999995E-03;1.80279054E-02
3.04000010E-03;0.219051301
3.06000002E-03;2.01639216E-02
3.07999994E-03;1.84737693E-03
3.10000009E-03;6.05343953E-02
3.12000001E-03;0.141520336
3.13999993E-03;5.71169779E-02
3.16000008E-03;1.99282877E-02
3.18000000E-03;0.163241237
3.19999992E-03;8.41575786E-02
3.22000007E-03;0.103045121
3.23999999E-03;0.135890737
3.25999991E-03;0.148562998
3.28000006E-03;6.60200417E-02
3.29999998E-03;0.206050888
3.31999990E-03;0.164092019
3.34000005E-03;0.100213662
3.35999997E-03;6.68358337E-03
3.37999989E-03;2.10765116E-02
3.40000005E-03;1.30776064E-02
3.41999996E-03;5.71733452E-02
3.43999988E-03;2.91814264E-02
3.46000004E-03;0.193923563
3.47999996E-03;0.116894260
3.50000011E-03;6.61557987E-02
3.52000003E-03;6.25284994E-03
3.53999995E-03;8.54017884E-02
3.56000010E-03;2.87185051E-02
3.58000002E-03;5.08243591E-02
3.59999994E-03;7.32436851E-02
3.62000009E-03;2.25765128E-02
3.64000001E-03;3.75802070E-02
3.65999993E-03;0.214914665
3.68000008E-03;0.137300178
3.70000000E-03;0.192970142
3.71999992E-03;2.12721750E-02
3.74000007E-03;2.81104278E-02
3.75999999E-03;1.38692707E-02
3.77999991E-03;1.24969482E-02
3.80000006E-03;3.65917869E-02
3.81999998E-03;0.168664828
3.83999990E-03;1.74090592E-03
3.86000006E-03;1.32220769E-02
3.87999997E-03;4.10047062E-02
3.89999989E-03;9.80683044E-02
3.92000005E-03;1.24454837E-05
3.94000020E-03;2.12514699E-02
3.95999989E-03;1.48613453E-02
3.98000004E-03;0.223521069
4.00000019E-03;6.13170341E-02
4.01999988E-03;0.157348841
4.04000003E-03;5.32965511E-02
4.06000018E-03;0.111800767
4.07999987E-03;0.251506358
4.10000002E-03;2.20543481E-02
4.12000017E-03;7.45090395E-02
4.13999986E-03;0.325018793
4.16000001E-03;6.80694431E-02
4.18000016E-03;7.15021044E-02
4.19999985E-03;0.217054561
4.22000000E-03;1.70697980E-02
4.24000015E-03;4.08586040E-02
4.25999984E-03;8.09264034E-02
4.27999999E-03;0.170798510
4.30000015E-03;1.60425752E-02
4.31999983E-03;1.22388741E-02
4.33999998E-03;2.60978360E-02
4.36000014E-03;5.41101620E-02
4.37999982E-03;8.00923184E-02
4.39999998E-03;0.157940671
4.42000013E-03;9.90235806E-02
4.43999982E-03;6.69124350E-02
4.45999997E-03;6.38402924E-02
4.48000012E-03;0.307619959
4.49999981E-03;8.96614194E-02
4.51999996E-03;9.60467011E-02
4.54000011E-03;2.27835886E-02
4.55999980E-03;2.35508569E-02
4.57999995E-03;2.66777165E-02
4.60000010E-03;2.75022276E-02
4.61999979E-03;0.121326052
4.63999994E-03;5.45557477E-02
4.66000009E-03;0.433634698
4.67999978E-03;5.65243512E-02
4.69999993E-03;3.62120382E-02
4.72000008E-03;0.123173669
4.73999977E-03;1.53663158E-02
4.75999992E-03;6.32711574E-02
4.78000008E-03;5.99381924E-02
4.80000023E-03;0.117068544
4.81999991E-03;0.126046866
4.84000007E-03;3.29868384E-02
4.86000022E-03;0.117089048
4.87999991E-03;0.216781512
4.90000006E-03;7.60891417E-05
4.92000021E-03;7.35003799E-02
4.93999990E-03;0.105934665
4.96000005E-03;7.85410777E-02
4.98000020E-03;6.95013404E-02
4.99999989E-03;3.27353030E-02
5.02000004E-03;1.23143487E-03
5.04000019E-03;0.197714657
5.05999988E-03;0.123369068
5.08000003E-03;4.08320827E-03
