13.272;13.877;43.184
13.368;13.972;43.309
13.464;14.049;43.454
13.555;14.106;43.614
13.639;14.142;43.787
13.715;14.154;43.968
13.779;14.142;44.150
13.830;14.105;44.331
13.867;14.045;44.504
13.887;13.962;44.664
13.891;13.860;44.807
13.877;13.740;44.929
13.847;13.606;45.025
13.800;13.462;45.094
13.739;13.312;45.133
13.664;13.161;45.141
13.579;13.012;45.118
13.484;12.870;45.066
13.383;12.738;44.985
13.278;12.620;44.877
13.173;12.519;44.747
13.070;12.437;44.597
12.972;12.376;44.432
12.880;12.337;44.255
12.799;12.322;44.071
12.728;12.329;43.885
12.671;12.359;43.700
12.629;12.411;43.522
12.602;12.483;43.354
12.591;12.575;43.201
12.597;12.684;43.066
12.619;12.808;42.952
12.657;12.944;42.863
12.710;13.089;42.801
12.778;13.240;42.767
12.858;13.394;42.763
12.949;13.546;42.790
13.048;13.694;42.848
13.154;13.833;42.936
13.264;13.959;43.052
13.376;14.069;43.194
13.485;14.160;43.358
13.590;14.228;43.542
13.688;14.271;43.741
13.776;14.287;43.948
13.851;14.274;44.159
13.911;14.234;44.368
13.954;14.166;44.568
13.978;14.072;44.754
13.983;13.954;44.920
13.969;13.817;45.061
13.935;13.662;45.174
13.882;13.497;45.254
13.812;13.324;45.300
13.727;13.149;45.310
13.628;12.977;45.285
13.519;12.813;45.225
13.403;12.661;45.132
13.283;12.526;45.010
13.162;12.409;44.860
13.043;12.315;44.689
12.930;12.245;44.499
12.825;12.200;44.297
12.731;12.181;44.087
12.650;12.189;43.873
12.584;12.222;43.662
12.534;12.281;43.458
12.503;12.363;43.266
12.490;12.466;43.089
12.495;12.590;42.934
12.520;12.730;42.802
12.563;12.884;42.698
12.623;13.050;42.624
12.699;13.222;42.583
12.789;13.398;42.576
12.893;13.573;42.604
13.006;13.742;42.668
13.127;13.903;42.765
13.253;14.050;42.896
13.381;14.178;43.057
13.507;14.285;43.244
13.629;14.366;43.455
13.742;14.418;43.682
13.844;14.439;43.921
13.932;14.428;44.164
14.002;14.383;44.405
14.053;14.307;44.637
14.083;14.200;44.853
14.090;14.066;45.046
14.075;13.907;45.211
14.037;13.730;45.343
13.977;13.538;45.437
13.897;13.339;45.492
13.799;13.137;45.505
13.686;12.938;45.477
13.561;12.749;45.409
13.427;12.574;45.303
13.289;12.418;45.163
13.150;12.284;44.992
13.013;12.175;44.796
12.883;12.094;44.579
12.762;12.042;44.347
12.653;12.020;44.107
12.560;12.028;43.863
12.484;12.065;43.621
12.426;12.130;43.387
12.389;12.223;43.166
12.373;12.340;42.964
12.379;12.479;42.784
12.405;12.637;42.632
12.453;12.812;42.510
12.520;13.000;42.423
12.606;13.196;42.372
12.708;13.397;42.361
12.825;13.598;42.389
12.954;13.793;42.457
13.093;13.979;42.566
13.237;14.149;42.712
13.384;14.300;42.894
13.529;14.426;43.107
13.669;14.522;43.346
13.801;14.586;43.607
13.919;14.614;43.881
14.022;14.605;44.162
14.105;14.557;44.442
14.166;14.472;44.711
14.202;14.350;44.962
14.213;14.197;45.188
14.197;14.015;45.380
14.155;13.810;45.535
14.087;13.589;45.646
13.996;13.359;45.711
13.884;13.126;45.728
13.755;12.896;45.698
13.611;12.678;45.621
13.457;12.476;45.500
13.298;12.295;45.340
13.138;12.141;45.145
12.981;12.015;44.921
12.830;11.922;44.673
12.691;11.861;44.408
12.566;11.835;44.133
12.458;11.842;43.854
12.370;11.883;43.577
12.303;11.956;43.309
12.259;12.059;43.056
12.239;12.191;42.823
12.244;12.347;42.616
12.272;12.526;42.439
12.325;12.724;42.297
12.400;12.937;42.193
12.496;13.160;42.131
12.611;13.389;42.112
12.744;13.619;42.139
12.890;13.844;42.212
13.048;14.059;42.331
13.213;14.257;42.494
13.381;14.434;42.698
13.548;14.583;42.939
13.711;14.699;43.212
13.863;14.778;43.510
14.002;14.816;43.826
14.122;14.810;44.150
14.221;14.759;44.474
14.294;14.665;44.787
14.339;14.528;45.080
14.354;14.353;45.344
14.338;14.144;45.570
14.292;13.909;45.752
14.216;13.654;45.884
14.113;13.387;45.962
13.985;13.117;45.985
13.836;12.852;45.953
13.671;12.599;45.866
13.495;12.365;45.730
13.312;12.156;45.547
13.127;11.978;45.324
12.945;11.833;45.068
12.772;11.724;44.785
12.611;11.654;44.482
12.467;11.622;44.168
12.342;11.628;43.849
12.239;11.673;43.533
12.161;11.754;43.226
12.109;11.868;42.936
12.085;12.015;42.668
12.087;12.191;42.428
12.118;12.392;42.222
12.175;12.615;42.055
12.258;12.855;41.931
12.365;13.108;41.853
12.495;13.369;41.825
12.644;13.633;41.849
12.810;13.892;41.925
12.989;14.140;42.054
13.177;14.372;42.233
13.370;14.580;42.461
13.563;14.757;42.733
13.750;14.897;43.043
13.928;14.995;43.384
14.090;15.046;43.747
14.232;15.047;44.121
14.349;14.995;44.496
14.438;14.892;44.861
14.494;14.739;45.204
14.515;14.540;45.514
14.501;14.301;45.781
14.452;14.030;45.996
14.367;13.736;46.154
14.250;13.427;46.250
14.105;13.114;46.281
13.935;12.807;46.247
13.746;12.513;46.151
13.543;12.242;45.997
13.332;12.001;45.789
13.119;11.794;45.536
12.909;11.625;45.243
12.709;11.499;44.920
12.524;11.416;44.575
12.356;11.377;44.217
12.211;11.382;43.852
12.092;11.429;43.491
12.000;11.518;43.140
11.938;11.644;42.806
11.906;11.807;42.498
11.906;12.003;42.220
11.937;12.228;41.980
11.999;12.478;41.783
12.090;12.749;41.634
12.209;13.035;41.536
12.354;13.332;41.495
12.521;13.633;41.511
12.708;13.931;41.588
12.911;14.219;41.725
13.125;14.489;41.921
13.346;14.735;42.174
13.568;14.946;42.478
13.785;15.117;42.829
13.992;15.241;43.217
14.183;15.310;43.633
14.351;15.321;44.065
14.491;15.271;44.501
14.599;15.161;44.926
14.670;14.991;45.329
14.701;14.766;45.694
14.690;14.494;46.011
14.638;14.183;46.269
14.545;13.843;46.459
14.414;13.485;46.577
14.249;13.122;46.620
14.056;12.765;46.588
13.839;12.424;46.483
13.605;12.109;46.310
13.362;11.828;46.075
13.116;11.587;45.787
12.875;11.391;45.455
12.643;11.243;45.087
12.428;11.144;44.694
12.234;11.096;44.285
12.065;11.097;43.869
11.925;11.146;43.456
11.817;11.241;43.054
11.742;11.380;42.671
11.701;11.560;42.315
11.696;11.776;41.993
11.727;12.026;41.713
11.792;12.305;41.479
11.891;12.609;41.298
12.021;12.932;41.175
12.181;13.268;41.114
12.368;13.610;41.119
12.577;13.953;41.192
12.806;14.286;41.334
13.049;14.603;41.544
13.302;14.893;41.821
13.557;15.148;42.159
13.809;15.358;42.552
14.050;15.514;42.993
14.275;15.609;43.468
14.475;15.637;43.967
14.644;15.595;44.473
14.777;15.480;44.971
14.868;15.295;45.445
14.913;15.044;45.878
14.909;14.735;46.257
14.857;14.378;46.568
14.757;13.986;46.801
14.611;13.572;46.950
14.426;13.149;47.010
14.205;12.733;46.983
13.957;12.335;46.871
13.689;11.968;46.679
13.409;11.639;46.416
13.125;11.357;46.090
12.846;11.127;45.713
12.578;10.952;45.296
12.328;10.834;44.849
12.101;10.773;44.383
11.904;10.767;43.909
11.739;10.816;43.437
11.610;10.917;42.976
11.518;11.067;42.536
11.466;11.262;42.126
11.453;11.500;41.752
11.480;11.775;41.422
11.547;12.084;41.144
11.652;12.422;40.923
11.793;12.784;40.766
11.968;13.163;40.679
12.174;13.552;40.664
12.408;13.945;40.726
12.664;14.331;40.867
12.939;14.702;41.087
13.226;15.046;41.384
13.519;15.354;41.754
13.811;15.613;42.192
14.093;15.813;42.688
14.359;15.945;43.230
14.598;16.001;43.803
14.805;15.973;44.391
14.970;15.861;44.975
15.088;15.664;45.536
15.153;15.388;46.053
15.162;15.041;46.509
15.114;14.634;46.888
15.009;14.183;47.178
14.851;13.702;47.369
14.644;13.211;47.458
14.395;12.724;47.442
14.112;12.258;47.327
13.805;11.826;47.119
13.482;11.440;46.826
13.154;11.107;46.461
12.830;10.835;46.036
12.518;10.626;45.563
12.227;10.482;45.055
11.962;10.402;44.525
11.729;10.386;43.986
11.533;10.432;43.447
11.378;10.535;42.919
11.264;10.693;42.414
11.195;10.903;41.938
11.171;11.159;41.502
11.191;11.459;41.114
11.256;11.798;40.781
11.364;12.172;40.510
11.514;12.574;40.309
11.703;12.998;40.183
11.927;13.439;40.138
12.185;13.886;40.179
12.470;14.332;40.309
12.779;14.766;40.529
13.104;15.176;40.840
13.439;15.549;41.238
13.776;15.872;41.717
14.107;16.131;42.270
14.421;16.315;42.882
14.710;16.412;43.539
14.963;16.415;44.221
15.171;16.316;44.906
15.327;16.117;45.571
15.422;15.821;46.193
15.453;15.437;46.748
15.417;14.977;47.218
15.313;14.459;47.584
15.145;13.903;47.836
14.918;13.329;47.967
14.639;12.758;47.976
14.319;12.209;47.867
13.968;11.698;47.646
13.597;11.240;47.327
13.217;10.843;46.921
12.841;10.517;46.445
12.477;10.263;45.912
12.135;10.084;45.338
11.823;9.979;44.737
11.547;9.946;44.123
11.312;9.981;43.508
11.122;10.082;42.904
10.980;10.245;42.322
10.887;10.464;41.771
10.845;10.737;41.262
10.853;11.059;40.802
10.911;11.426;40.401
11.017;11.833;40.066
11.171;12.274;39.805
11.369;12.746;39.626
11.610;13.239;39.535
11.889;13.747;39.539
12.203;14.259;39.642
12.546;14.765;39.849
12.911;15.252;40.159
13.292;15.705;40.573
13.680;16.109;41.087
14.066;16.448;41.691
14.439;16.706;42.374
14.788;16.868;43.119
15.101;16.921;43.905
15.367;16.858;44.708
15.575;16.674;45.500
15.715;16.370;46.252
15.782;15.956;46.936
15.770;15.446;47.526
15.679;14.858;47.999
15.509;14.216;48.340
15.267;13.546;48.540
14.962;12.873;48.594
14.603;12.221;48.506
14.204;11.611;48.286
13.778;11.060;47.947
13.339;10.581;47.504
12.900;10.183;46.975
12.473;9.869;46.379
12.070;9.641;45.733
11.699;9.499;45.053
11.368;9.438;44.356
11.083;9.455;43.655
10.848;9.545;42.963
10.667;9.704;42.293
10.541;9.927;41.654
10.471;10.210;41.056
10.457;10.548;40.510
10.499;10.936;40.024
10.596;11.372;39.608
10.747;11.850;39.269
10.949;12.365;39.016
11.199;12.911;38.858
11.495;13.480;38.802
11.833;14.063;38.855
12.207;14.649;39.023
12.612;15.224;39.310
13.040;15.774;39.719
13.484;16.280;40.246
13.932;16.724;40.887
14.373;17.085;41.630
14.795;17.345;42.461
15.184;17.484;43.358
15.526;17.490;44.292
15.808;17.352;45.234
16.017;17.069;46.148
16.142;16.646;46.998
16.176;16.097;47.751
16.116;15.442;48.377
15.961;14.709;48.852
15.717;13.929;49.161
15.393;13.134;49.297
14.999;12.353;49.262
14.551;11.616;49.066
14.065;10.944;48.723
13.558;10.355;48.254
13.046;9.858;47.678
12.543;9.460;47.019
12.063;9.162;46.297
11.618;8.963;45.532
11.216;8.858;44.742
10.865;8.841;43.944
10.570;8.908;43.153
10.334;9.052;42.379
10.160;9.267;41.637
10.049;9.548;40.935
10.000;9.892;40.284
10.014;10.292;39.694
10.089;10.747;39.173
10.224;11.252;38.732
10.417;11.802;38.378
10.666;12.394;38.123
10.969;13.019;37.976
11.321;13.671;37.944
11.719;14.339;38.038
12.158;15.011;38.264
12.630;15.671;38.629
13.128;16.301;39.133
13.642;16.878;39.777
14.159;17.380;40.553
14.667;17.782;41.449
15.151;18.058;42.445
15.592;18.188;43.515
15.976;18.153;44.623
16.284;17.943;45.731
16.502;17.557;46.794
16.618;17.005;47.767
16.624;16.306;48.611
16.516;15.489;49.290
16.297;14.592;49.778
15.974;13.654;50.061
15.559;12.715;50.136
15.070;11.813;50.011
14.524;10.978;49.702
13.942;10.234;49.232
13.344;9.597;48.626
12.749;9.076;47.912
12.174;8.673;47.116
11.633;8.386;46.262
11.138;8.210;45.373
10.699;8.136;44.467
10.320;8.158;43.562
10.008;8.268;42.671
9.764;8.457;41.807
9.590;8.720;40.981
9.486;9.052;40.204
9.451;9.448;39.485
9.484;9.904;38.834
9.585;10.418;38.260
9.750;10.987;37.774
9.980;11.606;37.384
10.270;12.273;37.103
10.620;12.981;36.941
11.025;13.722;36.908
11.481;14.486;37.017
11.984;15.260;37.277
12.527;16.026;37.695
13.101;16.762;38.277
13.695;17.443;39.024
14.295;18.040;39.930
14.887;18.521;40.981
15.452;18.856;42.157
15.969;19.014;43.424
16.419;18.972;44.740
16.780;18.717;46.057
17.033;18.245;47.318
17.163;17.569;48.468
17.160;16.714;49.455
17.020;15.720;50.236
16.746;14.634;50.780
16.349;13.509;51.072
15.844;12.395;51.114
15.253;11.338;50.918
14.599;10.373;50.508
13.909;9.529;49.917
13.206;8.819;49.177
12.512;8.250;48.323
11.848;7.821;47.386
11.228;7.525;46.394
10.666;7.354;45.371
10.171;7.295;44.339
9.748;7.339;43.313
9.401;7.474;42.309
9.131;7.692;41.338
8.940;7.987;40.410
8.826;8.352;39.536
8.788;8.783;38.725
8.824;9.278;37.985
8.933;9.835;37.326
9.112;10.452;36.759
9.361;11.127;36.294
9.677;11.858;35.943
10.058;12.641;35.718
10.503;13.470;35.633
11.007;14.336;35.702
11.566;15.225;35.937
12.175;16.121;36.352
12.826;17.000;36.957
13.507;17.834;37.758
14.205;18.588;38.753
14.903;19.223;39.933
15.580;19.699;41.279
16.213;19.976;42.756
16.775;20.017;44.318
17.241;19.798;45.905
17.586;19.309;47.448
17.786;18.557;48.876
17.828;17.571;50.118
17.703;16.399;51.115
17.413;15.100;51.824
16.968;13.744;52.224
16.389;12.396;52.313
15.700;11.117;52.110
14.932;9.954;51.648
14.118;8.941;50.966
13.286;8.095;50.110
12.465;7.421;49.122
11.679;6.916;48.042
10.946;6.568;46.904
10.282;6.362;45.736
9.695;6.284;44.560
9.192;6.317;43.395
8.775;6.448;42.254
8.447;6.667;41.150
8.205;6.963;40.092
8.049;7.331;39.088
7.975;7.767;38.147
7.981;8.268;37.278
8.066;8.834;36.488
8.227;9.465;35.787
8.462;10.161;35.186
8.770;10.923;34.696
9.150;11.749;34.331
9.601;12.639;34.105
10.122;13.587;34.035
10.709;14.583;34.139
11.360;15.616;34.434
12.069;16.664;34.937
12.827;17.701;35.665
13.624;18.692;36.628
14.443;19.593;37.827
15.264;20.354;39.256
16.062;20.921;40.890
16.808;21.238;42.689
17.469;21.259;44.591
18.010;20.948;46.520
18.399;20.292;48.383
18.608;19.306;50.084
18.617;18.033;51.533
18.420;16.540;52.655
18.019;14.912;53.402
17.433;13.244;53.756
16.690;11.622;53.728
15.825;10.120;53.352
14.878;8.790;52.681
13.890;7.665;51.773
12.898;6.756;50.688
11.934;6.059;49.478
11.025;5.560;48.190
10.191;5.237;46.860
9.444;5.069;45.516
8.793;5.031;44.182
8.241;5.106;42.871
7.789;5.275;41.597
7.436;5.527;40.368
7.177;5.851;39.192
7.010;6.242;38.075
6.930;6.696;37.023
6.934;7.214;36.043
7.019;7.795;35.142
7.182;8.443;34.329
7.422;9.160;33.612
7.738;9.951;33.004
8.130;10.818;32.517
8.598;11.765;32.167
9.143;12.789;31.973
9.765;13.889;31.955
10.463;15.056;32.137
11.234;16.273;32.543
12.073;17.519;33.198
12.973;18.760;34.124
13.920;19.949;35.340
14.895;21.029;36.851
15.873;21.931;38.650
16.822;22.580;40.707
17.702;22.899;42.967
18.470;22.823;45.344
19.080;22.306;47.729
19.489;21.338;49.993
19.662;19.950;52.004
19.576;18.216;53.643
19.228;16.243;54.822
18.629;14.158;55.496
17.810;12.090;55.664
16.815;10.151;55.368
15.695;8.423;54.674
14.505;6.957;53.666
13.296;5.771;52.426
12.111;4.861;51.030
10.986;4.204;49.540
9.948;3.768;48.004
9.013;3.520;46.459
8.192;3.424;44.929
7.488;3.454;43.430
6.900;3.583;41.975
6.425;3.794;40.569
6.056;4.073;39.218
5.788;4.411;37.926
5.613;4.803;36.696
5.527;5.247;35.531
5.522;5.745;34.435
5.597;6.301;33.412
5.747;6.918;32.469
5.971;7.605;31.612
6.270;8.368;30.852
6.643;9.214;30.198
7.093;10.152;29.665
7.623;11.189;29.271
8.235;12.328;29.037
8.934;13.571;28.988
9.720;14.915;29.153
10.596;16.348;29.567
11.560;17.849;30.265
12.606;19.384;31.285
13.724;20.899;32.660
14.895;22.326;34.414
16.091;23.573;36.556
17.274;24.535;39.064
18.396;25.095;41.881
19.397;25.147;44.905
20.214;24.609;47.988
20.783;23.446;50.950
21.050;21.689;53.593
20.979;19.439;55.740
20.558;16.854;57.256
19.804;14.128;58.080
18.760;11.451;58.221
17.489;8.985;57.752
16.064;6.839;56.785
14.561;5.072;55.449
13.049;3.691;53.864
11.584;2.672;52.133
10.209;1.968;50.335
8.954;1.525;48.523
7.835;1.289;46.735
6.860;1.212;44.992
6.027;1.254;43.305
5.330;1.382;41.679
4.760;1.573;40.118
4.306;1.811;38.619
3.958;2.084;37.184
3.703;2.387;35.809
3.533;2.717;34.496
3.440;3.076;33.242
3.415;3.466;32.048
3.454;3.893;30.915
3.554;4.363;29.844
3.713;4.886;28.839
3.930;5.469;27.902
4.206;6.124;27.038
4.545;6.862;26.256
4.949;7.695;25.565
5.425;8.636;24.978
5.979;9.699;24.510
6.618;10.896;24.185
7.351;12.239;24.028
8.185;13.737;24.074
9.130;15.390;24.366
10.190;17.192;24.953
11.371;19.121;25.894
12.669;21.136;27.252
14.075;23.167;29.090
15.569;25.111;31.461
17.114;26.828;34.396
18.656;28.141;37.877
20.121;28.856;41.825
21.418;28.784;46.074
22.443;27.787;50.372
23.096;25.823;54.405
23.293;22.978;57.842
22.987;19.473;60.406
22.177;15.621;61.931
20.913;11.762;62.397
19.284;8.195;61.914
17.405;5.125;60.679
15.394;2.651;58.919
13.360;0.776;56.845
11.392;-0.557;54.626
9.553;-1.439;52.380
7.884;-1.971;50.179
6.403;-2.246;48.063
5.116;-2.342;46.049
4.013;-2.324;44.139
3.082;-2.240;42.329
2.304;-2.125;40.612
1.658;-2.002;38.980
1.126;-1.889;37.425
0.687;-1.797;35.941
0.325;-1.731;34.523
0.024;-1.695;33.167
-0.229;-1.691;31.868
-0.447;-1.721;30.624
-0.640;-1.786;29.433
-0.817;-1.885;28.292
-0.984;-2.022;27.200
-1.151;-2.196;26.155
-1.321;-2.412;25.158
-1.502;-2.674;24.206
-1.698;-2.985;23.302
-1.915;-3.353;22.444
-2.160;-3.785;21.635
-2.438;-4.290;20.878
-2.755;-4.879;20.176
-3.120;-5.565;19.535
-3.541;-6.362;18.963
-4.026;-7.287;18.473
-4.588;-8.359;18.078
-5.237;-9.597;17.802
-5.988;-11.023;17.670
-6.853;-12.656;17.722
-7.850;-14.514;18.006
-8.991;-16.605;18.584
-10.290;-18.927;19.534
-11.757;-21.454;20.950
-13.392;-24.126;22.939
-15.185;-26.835;25.613
-17.106;-29.409;29.067
-19.098;-31.604;33.355
-21.072;-33.113;38.440
-22.904;-33.594;44.152
-24.438;-32.744;50.155
-25.506;-30.396;55.959
-25.958;-26.610;60.994
-25.694;-21.710;64.749
-24.692;-16.227;66.911
-23.022;-10.760;67.446
-20.825;-5.820;66.577
-18.284;-1.727;64.682
-15.586;1.407;62.164
-12.894;3.633;59.369
-10.331;5.097;56.541
-7.977;5.975;53.827
-5.875;6.438;51.295
-4.037;6.629;48.968
-2.457;6.658;46.838
-1.112;6.609;44.887
0.024;6.539;43.093
0.983;6.490;41.436
1.796;6.487;39.901
2.494;6.548;38.474
3.103;6.684;37.147
3.648;6.903;35.916
4.151;7.210;34.777
4.633;7.609;33.733
5.109;8.103;32.785
5.596;8.697;31.940
6.106;9.392;31.206
6.651;10.194;30.595
7.243;11.105;30.120
7.890;12.128;29.801
8.601;13.261;29.658
9.383;14.499;29.719
10.240;15.834;30.012
11.173;17.244;30.572
12.181;18.701;31.431
13.256;20.158;32.623
14.384;21.555;34.172
15.542;22.813;36.091
16.698;23.834;38.368
17.810;24.515;40.961
18.825;24.750;43.789
19.685;24.452;46.728
20.330;23.572;49.619
20.706;22.114;52.282
20.770;20.148;54.539
20.504;17.800;56.248
19.911;15.239;57.320
19.023;12.648;57.736
17.891;10.190;57.537
16.582;7.992;56.815
15.166;6.130;55.682
13.712;4.632;54.257
12.279;3.490;52.644
10.913;2.671;50.927
9.650;2.126;49.170
8.511;1.807;47.416
7.507;1.664;45.691
6.641;1.657;44.014
5.910;1.752;42.392
5.308;1.923;40.831
4.824;2.151;39.330
4.449;2.424;37.892
4.172;2.733;36.514
3.985;3.076;35.199
3.879;3.453;33.944
3.847;3.866;32.751
3.884;4.320;31.622
3.986;4.822;30.558
4.151;5.378;29.563
4.379;5.999;28.641
4.670;6.694;27.799
5.027;7.475;27.046
5.455;8.354;26.392
5.957;9.342;25.851
6.540;10.452;25.443
7.211;11.695;25.192
7.977;13.077;25.126
8.845;14.604;25.281
9.822;16.271;25.702
10.910;18.062;26.439
12.109;19.945;27.547
13.414;21.867;29.085
14.807;23.745;31.102
16.262;25.464;33.636
17.735;26.878;36.687
19.165;27.816;40.208
20.475;28.102;44.081
21.574;27.589;48.112
22.369;26.196;52.040
22.774;23.943;55.568
22.728;20.970;58.415
22.210;17.520;60.375
21.242;13.893;61.359
19.886;10.383;61.400
18.236;7.227;60.634
16.400;4.569;59.253
14.484;2.465;57.457
12.582;0.896;55.423
10.765;-0.202;53.287
9.085;-0.914;51.141
7.572;-1.328;49.043
6.239;-1.524;47.023
5.086;-1.570;45.093
4.105;-1.518;43.255
3.282;-1.408;41.506
2.599;-1.268;39.840
2.038;-1.119;38.251
1.582;-0.974;36.733
1.215;-0.840;35.280
0.920;-0.722;33.889
0.685;-0.622;32.555
0.498;-0.539;31.275
0.350;-0.474;30.046
0.232;-0.424;28.867
0.138;-0.390;27.734
0.062;-0.369;26.646
-0.001;-0.359;25.602
-0.054;-0.362;24.598
-0.100;-0.374;23.634
-0.142;-0.397;22.707
-0.182;-0.430;21.818
-0.222;-0.473;20.963
-0.263;-0.527;20.142
-0.307;-0.594;19.354
-0.355;-0.674;18.597
-0.409;-0.769;17.871
-0.471;-0.881;17.174
-0.541;-1.014;16.505
-0.623;-1.171;15.864
-0.717;-1.355;15.250
-0.828;-1.572;14.663
-0.957;-1.828;14.103
-1.108;-2.129;13.570
-1.285;-2.485;13.065
-1.494;-2.904;12.589
-1.739;-3.399;12.146
-2.027;-3.984;11.738
-2.368;-4.674;11.370
-2.769;-5.489;11.052
-3.242;-6.452;10.795
-3.801;-7.587;10.613
-4.459;-8.924;10.531
-5.236;-10.494;10.579
-6.149;-12.330;10.800
-7.221;-14.463;11.254
-8.474;-16.921;12.019
-9.931;-19.715;13.200
